"Time (ps)"	"Channel 2 - Counts per bin"
8270000000000	18749
8280000000000	18777
8290000000000	18801
8300000000000	18928
8310000000000	18713
8320000000000	18985
8330000000000	18548
8340000000000	18885
8350000000000	18753
8360000000000	18415
8370000000000	18712
8380000000000	18480
8390000000000	18833
8400000000000	18762
8410000000000	18614
8420000000000	18404
8430000000000	18935
8440000000000	18880
8450000000000	18786
8460000000000	18818
8470000000000	18692
8480000000000	18822
8490000000000	18910
8500000000000	18828
8510000000000	18652
8520000000000	19036
8530000000000	19074
8540000000000	19170
8550000000000	18878
8560000000000	18688
8570000000000	19025
8580000000000	18945
8590000000000	19163
8600000000000	18715
8610000000000	18931
8620000000000	18896
8630000000000	19006
8640000000000	18944
8650000000000	18822
8660000000000	18703
8670000000000	19150
8680000000000	19112
8690000000000	19085
8700000000000	18960
8710000000000	19034
8720000000000	18882
8730000000000	19032
8740000000000	18986
8750000000000	18939
8760000000000	18986
8770000000000	19082
8780000000000	19295
8790000000000	18931
8800000000000	18778
8810000000000	19041
8820000000000	18776
8830000000000	18914
8840000000000	18913
8850000000000	18635
8860000000000	18923
8870000000000	18965
8880000000000	18975
8890000000000	19415
8900000000000	18701
8910000000000	19227
8920000000000	18993
8930000000000	18918
8940000000000	19122
8950000000000	19144
8960000000000	18876
8970000000000	19072
8980000000000	18900
8990000000000	19120
9000000000000	18816
9010000000000	19186
9020000000000	18833
9030000000000	18965
9040000000000	18752
9050000000000	19057
9060000000000	19041
9070000000000	19006
9080000000000	19043
9090000000000	19267
9100000000000	19042
9110000000000	19113
9120000000000	19177
9130000000000	19023
9140000000000	19179
9150000000000	19262
9160000000000	19120
9170000000000	18931
9180000000000	18868
9190000000000	18619
9200000000000	18814
9210000000000	18935
9220000000000	19024
9230000000000	19462
9240000000000	18924
9250000000000	18955
9260000000000	18943
9270000000000	19063
9280000000000	18842
9290000000000	18699
9300000000000	18939
9310000000000	19031
9320000000000	18663
9330000000000	19069
9340000000000	18742
9350000000000	19157
9360000000000	18747
9370000000000	18775
9380000000000	19101
9390000000000	19143
9400000000000	18695
9410000000000	18846
9420000000000	18714
9430000000000	19001
9440000000000	19012
9450000000000	19071
9460000000000	18709
9470000000000	18959
9480000000000	19032
9490000000000	19093
9500000000000	19091
9510000000000	19075
9520000000000	18832
9530000000000	18829
9540000000000	19164
9550000000000	18614
9560000000000	19040
9570000000000	18597
9580000000000	19163
9590000000000	18961
9600000000000	19197
9610000000000	18711
9620000000000	19282
9630000000000	18819
9640000000000	19064
9650000000000	18670
9660000000000	18788
9670000000000	19083
9680000000000	19186
9690000000000	18996
9700000000000	19181
9710000000000	18627
9720000000000	19393
9730000000000	18705
9740000000000	18564
9750000000000	19002
9760000000000	19014
9770000000000	18941
9780000000000	19218
9790000000000	18678
9800000000000	18750
9810000000000	18638
9820000000000	18730
9830000000000	19290
9840000000000	18883
9850000000000	18927
9860000000000	18835
9870000000000	18723
9880000000000	19060
9890000000000	18383
9900000000000	19259
9910000000000	18620
9920000000000	18825
9930000000000	18691
9940000000000	19195
9950000000000	18924
9960000000000	19079
9970000000000	18777
9980000000000	19149
9990000000000	18838
