"Time (ps)"	"Channel 2 - Counts per bin"
5120000000000	4524
5130000000000	4633
5140000000000	4383
5150000000000	4181
5160000000000	4319
5170000000000	4495
5180000000000	4591
5190000000000	4355
5200000000000	4219
5210000000000	4233
5220000000000	4637
5230000000000	4686
5240000000000	4378
5250000000000	4186
5260000000000	4267
5270000000000	4594
5280000000000	4551
5290000000000	4384
5300000000000	4226
5310000000000	4321
5320000000000	4629
5330000000000	4674
5340000000000	4204
5350000000000	4295
5360000000000	4318
5370000000000	4599
5380000000000	4552
5390000000000	4297
5400000000000	4163
5410000000000	4303
5420000000000	4521
5430000000000	4750
5440000000000	4457
5450000000000	4199
5460000000000	4310
5470000000000	4569
5480000000000	4580
5490000000000	4468
5500000000000	4370
5510000000000	4248
5520000000000	4611
5530000000000	4795
5540000000000	4355
5550000000000	4313
5560000000000	4357
5570000000000	4535
5580000000000	4587
5590000000000	4301
5600000000000	4271
5610000000000	4386
5620000000000	4652
5630000000000	4604
5640000000000	4340
5650000000000	4102
5660000000000	4345
5670000000000	4668
5680000000000	4711
5690000000000	4209
5700000000000	4239
5710000000000	4396
5720000000000	4737
5730000000000	4632
5740000000000	4322
5750000000000	4298
5760000000000	4274
5770000000000	4645
5780000000000	4773
5790000000000	4426
5800000000000	4216
5810000000000	4088
5820000000000	4638
5830000000000	4676
5840000000000	4455
5850000000000	4314
5860000000000	4454
5870000000000	4688
5880000000000	4857
5890000000000	4297
5900000000000	4251
5910000000000	4372
5920000000000	4614
5930000000000	4666
5940000000000	4313
5950000000000	4170
5960000000000	4323
5970000000000	4759
5980000000000	4739
5990000000000	4426
6000000000000	4167
6010000000000	4405
6020000000000	4543
6030000000000	4672
6040000000000	4484
6050000000000	4319
6060000000000	4441
6070000000000	4442
6080000000000	4729
6090000000000	4467
6100000000000	4269
6110000000000	4219
6120000000000	4636
6130000000000	4659
6140000000000	4346
6150000000000	4277
6160000000000	4213
6170000000000	4555
6180000000000	4659
6190000000000	4390
6200000000000	4160
6210000000000	4378
6220000000000	4525
6230000000000	4682
6240000000000	4511
6250000000000	4196
6260000000000	4348
6270000000000	4691
6280000000000	4626
6290000000000	4401
6300000000000	4313
6310000000000	4385
6320000000000	4571
6330000000000	4420
6340000000000	4400
6350000000000	4336
6360000000000	4418
6370000000000	4602
6380000000000	4535
6390000000000	4438
6400000000000	4295
6410000000000	4354
6420000000000	4736
6430000000000	4633
6440000000000	4416
6450000000000	4235
6460000000000	4250
6470000000000	4565
6480000000000	4599
6490000000000	4463
6500000000000	4304
6510000000000	4230
6520000000000	4490
6530000000000	4662
6540000000000	4432
6550000000000	4225
6560000000000	4327
6570000000000	4638
6580000000000	4826
6590000000000	4364
6600000000000	4189
6610000000000	4388
6620000000000	4627
6630000000000	4701
6640000000000	4395
6650000000000	4224
6660000000000	4297
6670000000000	4705
6680000000000	4718
6690000000000	4402
6700000000000	4207
6710000000000	4305
6720000000000	4756
6730000000000	4694
6740000000000	4400
6750000000000	4253
6760000000000	4249
6770000000000	4582
6780000000000	4722
6790000000000	4491
6800000000000	4257
6810000000000	4318
6820000000000	4567
6830000000000	4391
6840000000000	4348
6850000000000	4229
6860000000000	4425
6870000000000	4823
6880000000000	4696
6890000000000	4405
6900000000000	4260
6910000000000	4172
6920000000000	4664
6930000000000	4644
6940000000000	4428
6950000000000	4289
6960000000000	4388
6970000000000	4632
6980000000000	4615
6990000000000	4393
7000000000000	4253
7010000000000	4261
7020000000000	4601
7030000000000	4642
7040000000000	4444
7050000000000	4240
7060000000000	4342
7070000000000	4527
7080000000000	4585
7090000000000	4445
7100000000000	4238
7110000000000	4286
7120000000000	4528
7130000000000	4710
7140000000000	4526
7150000000000	4183
7160000000000	4409
7170000000000	4557
7180000000000	4694
7190000000000	4280
7200000000000	4223
7210000000000	4364
7220000000000	4679
7230000000000	4602
7240000000000	4516
7250000000000	4242
7260000000000	4387
7270000000000	4668
7280000000000	4745
7290000000000	4363
7300000000000	4361
7310000000000	4299
7320000000000	4696
7330000000000	4623
7340000000000	4500
7350000000000	4233
7360000000000	4411
7370000000000	4645
7380000000000	4691
7390000000000	4318
7400000000000	4320
7410000000000	4466
7420000000000	4615
7430000000000	4636
7440000000000	4309
7450000000000	4231
7460000000000	4411
7470000000000	4745
7480000000000	4569
7490000000000	4517
7500000000000	4205
7510000000000	4343
7520000000000	4447
7530000000000	4588
7540000000000	4412
7550000000000	4154
7560000000000	4196
7570000000000	4597
7580000000000	4594
7590000000000	4463
7600000000000	4232
7610000000000	4342
7620000000000	4730
7630000000000	4684
7640000000000	4372
7650000000000	4219
7660000000000	4352
7670000000000	4564
7680000000000	4599
7690000000000	4467
7700000000000	4215
7710000000000	4175
7720000000000	4593
7730000000000	4651
7740000000000	4446
7750000000000	4396
7760000000000	4388
7770000000000	4545
7780000000000	4689
7790000000000	4391
7800000000000	4380
7810000000000	4392
7820000000000	4575
7830000000000	4726
7840000000000	4380
7850000000000	4323
7860000000000	4373
7870000000000	4664
7880000000000	4520
7890000000000	4451
7900000000000	4290
7910000000000	4406
7920000000000	4453
7930000000000	4646
7940000000000	4350
7950000000000	4221
7960000000000	4419
7970000000000	4716
7980000000000	4516
7990000000000	4278
8000000000000	4239
8010000000000	4273
8020000000000	4600
8030000000000	4602
8040000000000	4377
8050000000000	4376
8060000000000	4331
8070000000000	4617
8080000000000	4621
8090000000000	4411
8100000000000	4150
8110000000000	4326
8120000000000	4646
8130000000000	4641
8140000000000	4327
8150000000000	4304
8160000000000	4296
8170000000000	4697
8180000000000	4597
8190000000000	4362
8200000000000	4283
8210000000000	4332
8220000000000	4641
8230000000000	4557
8240000000000	4428
8250000000000	4394
8260000000000	4349
8270000000000	4630
8280000000000	4686
