"Time (ps)"	"Channel 2 - Counts per bin"
5930000000000	8201
5940000000000	8526
5950000000000	8596
5960000000000	8616
5970000000000	8033
5980000000000	8288
5990000000000	8527
6000000000000	8659
6010000000000	8533
6020000000000	8395
6030000000000	8170
6040000000000	8519
6050000000000	8605
6060000000000	8550
6070000000000	8359
6080000000000	8400
6090000000000	8429
6100000000000	8672
6110000000000	8394
6120000000000	8146
6130000000000	8210
6140000000000	8482
6150000000000	8458
6160000000000	8454
6170000000000	8120
6180000000000	8199
6190000000000	8310
6200000000000	8516
6210000000000	8368
6220000000000	8342
6230000000000	8249
6240000000000	8467
6250000000000	8619
6260000000000	8366
6270000000000	8206
6280000000000	8202
6290000000000	8434
6300000000000	8567
6310000000000	8427
6320000000000	8304
6330000000000	8161
6340000000000	8503
6350000000000	8593
6360000000000	8337
6370000000000	8249
6380000000000	8288
6390000000000	8324
6400000000000	8500
6410000000000	8466
6420000000000	8210
6430000000000	8268
6440000000000	8336
6450000000000	8502
6460000000000	8375
6470000000000	8177
6480000000000	8135
6490000000000	8454
6500000000000	8599
6510000000000	8342
6520000000000	8251
6530000000000	8236
6540000000000	8433
6550000000000	8421
6560000000000	8587
6570000000000	8218
6580000000000	8202
6590000000000	8383
6600000000000	8476
6610000000000	8430
6620000000000	8184
6630000000000	8176
6640000000000	8411
6650000000000	8492
6660000000000	8453
6670000000000	8360
6680000000000	8124
6690000000000	8404
6700000000000	8735
6710000000000	8567
6720000000000	8103
6730000000000	8157
6740000000000	8425
6750000000000	8486
6760000000000	8475
6770000000000	8275
6780000000000	8343
6790000000000	8304
6800000000000	8588
6810000000000	8479
6820000000000	8114
6830000000000	8228
6840000000000	8531
6850000000000	8359
6860000000000	8469
6870000000000	8148
6880000000000	8231
6890000000000	8520
6900000000000	8561
6910000000000	8547
6920000000000	8130
6930000000000	8337
6940000000000	8285
6950000000000	8565
6960000000000	8341
6970000000000	8245
6980000000000	8253
6990000000000	8534
7000000000000	8429
7010000000000	8469
7020000000000	8298
7030000000000	8157
