"Time (ps)"	"Channel 2 - Counts per bin"
7290000000000	22076
7300000000000	22325
7310000000000	22182
7320000000000	22190
7330000000000	22355
7340000000000	22074
7350000000000	22315
7360000000000	22216
7370000000000	22128
7380000000000	22405
7390000000000	21967
7400000000000	22537
7410000000000	22027
7420000000000	22205
7430000000000	21957
7440000000000	22354
7450000000000	22284
7460000000000	22186
7470000000000	22331
7480000000000	22432
7490000000000	22247
7500000000000	22257
7510000000000	22496
7520000000000	22097
7530000000000	22493
7540000000000	22159
7550000000000	22230
7560000000000	22334
7570000000000	22500
7580000000000	22145
7590000000000	22439
7600000000000	22063
7610000000000	22230
7620000000000	22194
7630000000000	21774
7640000000000	22716
7650000000000	21811
7660000000000	22690
7670000000000	21959
7680000000000	22480
7690000000000	21981
7700000000000	22425
7710000000000	22341
7720000000000	22133
7730000000000	22518
7740000000000	22343
7750000000000	22612
7760000000000	22155
7770000000000	22656
7780000000000	22335
7790000000000	22523
7800000000000	22453
7810000000000	22001
7820000000000	22663
7830000000000	22268
7840000000000	22430
7850000000000	22345
7860000000000	21835
7870000000000	22269
7880000000000	22604
7890000000000	22108
7900000000000	22418
7910000000000	22285
7920000000000	22414
7930000000000	22667
7940000000000	21982
7950000000000	22643
7960000000000	22120
7970000000000	22734
7980000000000	22138
7990000000000	22556
8000000000000	22257
8010000000000	22488
8020000000000	22319
8030000000000	22417
8040000000000	22420
8050000000000	22194
8060000000000	22661
8070000000000	22100
8080000000000	22434
8090000000000	22494
8100000000000	22325
8110000000000	22475
8120000000000	22196
8130000000000	22585
8140000000000	22379
8150000000000	22268
8160000000000	22284
8170000000000	22536
8180000000000	22065
8190000000000	22758
8200000000000	22234
8210000000000	22281
8220000000000	22552
8230000000000	21850
8240000000000	22689
8250000000000	22222
8260000000000	22388
8270000000000	22588
8280000000000	22156
8290000000000	22584
8300000000000	22344
8310000000000	22154
8320000000000	22343
8330000000000	22501
8340000000000	22330
8350000000000	22429
8360000000000	22353
8370000000000	22462
8380000000000	22189
8390000000000	22394
8400000000000	22449
8410000000000	22489
8420000000000	22511
8430000000000	22208
8440000000000	22220
8450000000000	22439
8460000000000	22079
8470000000000	22135
8480000000000	22717
8490000000000	22002
8500000000000	22685
8510000000000	22099
8520000000000	22507
8530000000000	22426
8540000000000	22207
8550000000000	22423
8560000000000	22139
8570000000000	22146
8580000000000	22415
8590000000000	22484
8600000000000	22605
8610000000000	22205
8620000000000	22454
8630000000000	22208
8640000000000	22480
8650000000000	22165
8660000000000	22623
8670000000000	22154
8680000000000	22741
8690000000000	22505
8700000000000	22304
8710000000000	22484
8720000000000	22641
8730000000000	22544
8740000000000	22641
8750000000000	22469
8760000000000	22229
8770000000000	22607
8780000000000	22337
8790000000000	22540
8800000000000	22341
8810000000000	22393
8820000000000	22390
8830000000000	22205
8840000000000	22690
8850000000000	22484
8860000000000	22552
8870000000000	22344
8880000000000	22324
8890000000000	22226
8900000000000	22301
8910000000000	22012
8920000000000	22445
8930000000000	22317
8940000000000	22240
8950000000000	22576
8960000000000	22129
8970000000000	22363
8980000000000	22343
8990000000000	22405
9000000000000	22326
9010000000000	22196
9020000000000	22267
9030000000000	22225
9040000000000	21908
9050000000000	22570
9060000000000	22193
9070000000000	22335
9080000000000	22033
9090000000000	22364
9100000000000	22091
9110000000000	22421
9120000000000	22141
9130000000000	22263
9140000000000	22147
9150000000000	22519
9160000000000	22457
9170000000000	22272
9180000000000	22437
9190000000000	21928
9200000000000	22090
9210000000000	22257
9220000000000	21981
9230000000000	22364
9240000000000	22050
9250000000000	22596
9260000000000	22043
9270000000000	22594
9280000000000	22161
9290000000000	22347
9300000000000	21651
9310000000000	22211
9320000000000	22182
9330000000000	22419
9340000000000	22106
9350000000000	22409
9360000000000	22305
9370000000000	22147
9380000000000	22251
9390000000000	22276
9400000000000	22232
